"","module_category","component_category","year.month","TotalCount","SaleCount"
"3546","M7","P30","2007/2",47,4119
"3547","M7","P30","2007/3",47,8471
"3548","M7","P31","2005/10",47,25152
"3549","M7","P31","2005/11",47,30382
"3550","M7","P31","2005/12",47,10199
"3551","M7","P31","2005/9",47,21595
"3552","M7","P31","2006/1",47,12336
"3553","M7","P31","2006/10",47,673
"3554","M7","P31","2006/11",47,3385
"3555","M7","P31","2006/12",47,5876
"3556","M7","P31","2006/2",47,51363
"3557","M7","P31","2006/3",47,73342
"3558","M7","P31","2006/4",47,57076
"3559","M7","P31","2006/6",47,39057
"3560","M7","P31","2006/7",47,51449
"3561","M7","P31","2006/8",47,24187
"3562","M7","P31","2006/9",47,8589
"3563","M7","P31","2007/1",47,315
"3564","M7","P31","2007/2",47,4119
"3565","M7","P31","2007/3",47,8471
"3566","M8","P01","2005/10",67,44581
"3567","M8","P01","2005/11",67,72546
"3568","M8","P01","2005/12",67,61963
"3569","M8","P01","2005/9",67,22118
"3570","M8","P01","2006/1",67,54718
"3571","M8","P01","2006/10",67,28362
"3572","M8","P01","2006/11",67,11576
"3573","M8","P01","2006/12",67,1745
"3574","M8","P01","2006/2",67,51833
"3575","M8","P01","2006/3",67,58950
"3576","M8","P01","2006/4",67,55845
"3577","M8","P01","2006/5",67,43638
"3578","M8","P01","2006/6",67,34971
"3579","M8","P01","2006/7",67,32978
"3580","M8","P01","2006/8",67,42832
"3581","M8","P01","2006/9",67,49951
"3582","M8","P02","2005/10",67,44581
"3583","M8","P02","2005/11",67,72546
"3584","M8","P02","2005/12",67,61963
"3585","M8","P02","2005/9",67,22118
"3586","M8","P02","2006/1",67,54718
"3587","M8","P02","2006/10",67,28362
"3588","M8","P02","2006/11",67,11576
"3589","M8","P02","2006/12",67,1745
"3590","M8","P02","2006/2",67,51833
"3591","M8","P02","2006/3",67,58950
"3592","M8","P02","2006/4",67,55845
"3593","M8","P02","2006/5",67,43638
"3594","M8","P02","2006/6",67,34971
"3595","M8","P02","2006/7",67,32978
"3596","M8","P02","2006/8",67,42832
"3597","M8","P02","2006/9",67,49951
"3598","M8","P03","2005/10",67,44581
"3599","M8","P03","2005/11",67,72546
"3600","M8","P03","2005/12",67,61963
"3601","M8","P03","2005/9",67,22118
"3602","M8","P03","2006/1",67,54718
"3603","M8","P03","2006/10",67,28362
"3604","M8","P03","2006/11",67,11576
"3605","M8","P03","2006/12",67,1745
"3606","M8","P03","2006/2",67,51833
"3607","M8","P03","2006/3",67,58950
"3608","M8","P03","2006/4",67,55845
"3609","M8","P03","2006/5",67,43638
"3610","M8","P03","2006/6",67,34971
"3611","M8","P03","2006/7",67,32978
"3612","M8","P03","2006/8",67,42832
"3613","M8","P03","2006/9",67,49951
"3614","M8","P04","2005/10",67,44581
"3615","M8","P04","2005/11",67,72546
"3616","M8","P04","2005/12",67,61963
"3617","M8","P04","2005/9",67,22118
"3618","M8","P04","2006/1",67,54718
"3619","M8","P04","2006/10",67,28362
"3620","M8","P04","2006/11",67,11576
"3621","M8","P04","2006/12",67,1745
"3622","M8","P04","2006/2",67,51833
"3623","M8","P04","2006/3",67,58950
"3624","M8","P04","2006/4",67,55845
"3625","M8","P04","2006/5",67,43638
"3626","M8","P04","2006/6",67,34971
"3627","M8","P04","2006/7",67,32978
"3628","M8","P04","2006/8",67,42832
"3629","M8","P04","2006/9",67,49951
"3630","M8","P05","2005/10",67,44581
"3631","M8","P05","2005/11",67,72546
"3632","M8","P05","2005/12",67,61963
"3633","M8","P05","2005/9",67,22118
"3634","M8","P05","2006/1",67,54718
"3635","M8","P05","2006/10",67,28362
"3636","M8","P05","2006/11",67,11576
"3637","M8","P05","2006/12",67,1745
"3638","M8","P05","2006/2",67,51833
"3639","M8","P05","2006/3",67,58950
"3640","M8","P05","2006/4",67,55845
"3641","M8","P05","2006/5",67,43638
"3642","M8","P05","2006/6",67,34971
"3643","M8","P05","2006/7",67,32978
"3644","M8","P05","2006/8",67,42832
"3645","M8","P05","2006/9",67,49951
"3646","M8","P06","2005/10",67,44581
"3647","M8","P06","2005/11",67,72546
"3648","M8","P06","2005/12",67,61963
"3649","M8","P06","2005/9",67,22118
"3650","M8","P06","2006/1",67,54718
"3651","M8","P06","2006/10",67,28362
"3652","M8","P06","2006/11",67,11576
"3653","M8","P06","2006/12",67,1745
"3654","M8","P06","2006/2",67,51833
"3655","M8","P06","2006/3",67,58950
"3656","M8","P06","2006/4",67,55845
"3657","M8","P06","2006/5",67,43638
"3658","M8","P06","2006/6",67,34971
"3659","M8","P06","2006/7",67,32978
"3660","M8","P06","2006/8",67,42832
"3661","M8","P06","2006/9",67,49951
"3662","M8","P07","2005/10",67,44581
"3663","M8","P07","2005/11",67,72546
"3664","M8","P07","2005/12",67,61963
"3665","M8","P07","2005/9",67,22118
"3666","M8","P07","2006/1",67,54718
"3667","M8","P07","2006/10",67,28362
"3668","M8","P07","2006/11",67,11576
"3669","M8","P07","2006/12",67,1745
"3670","M8","P07","2006/2",67,51833
"3671","M8","P07","2006/3",67,58950
"3672","M8","P07","2006/4",67,55845
"3673","M8","P07","2006/5",67,43638
"3674","M8","P07","2006/6",67,34971
"3675","M8","P07","2006/7",67,32978
"3676","M8","P07","2006/8",67,42832
"3677","M8","P07","2006/9",67,49951
"3678","M8","P08","2005/10",67,44581
"3679","M8","P08","2005/11",67,72546
"3680","M8","P08","2005/12",67,61963
"3681","M8","P08","2005/9",67,22118
"3682","M8","P08","2006/1",67,54718
"3683","M8","P08","2006/10",67,28362
"3684","M8","P08","2006/11",67,11576
"3685","M8","P08","2006/12",67,1745
"3686","M8","P08","2006/2",67,51833
"3687","M8","P08","2006/3",67,58950
"3688","M8","P08","2006/4",67,55845
"3689","M8","P08","2006/5",67,43638
"3690","M8","P08","2006/6",67,34971
"3691","M8","P08","2006/7",67,32978
"3692","M8","P08","2006/8",67,42832
"3693","M8","P08","2006/9",67,49951
"3694","M8","P09","2005/10",67,44581
"3695","M8","P09","2005/11",67,72546
"3696","M8","P09","2005/12",67,61963
"3697","M8","P09","2005/9",67,22118
"3698","M8","P09","2006/1",67,54718
"3699","M8","P09","2006/10",67,28362
"3700","M8","P09","2006/11",67,11576
"3701","M8","P09","2006/12",67,1745
"3702","M8","P09","2006/2",67,51833
"3703","M8","P09","2006/3",67,58950
"3704","M8","P09","2006/4",67,55845
"3705","M8","P09","2006/5",67,43638
"3706","M8","P09","2006/6",67,34971
"3707","M8","P09","2006/7",67,32978
"3708","M8","P09","2006/8",67,42832
"3709","M8","P09","2006/9",67,49951
"3710","M8","P10","2005/10",67,44581
"3711","M8","P10","2005/11",67,72546
"3712","M8","P10","2005/12",67,61963
"3713","M8","P10","2005/9",67,22118
"3714","M8","P10","2006/1",67,54718
"3715","M8","P10","2006/10",67,28362
"3716","M8","P10","2006/11",67,11576
"3717","M8","P10","2006/12",67,1745
"3718","M8","P10","2006/2",67,51833
"3719","M8","P10","2006/3",67,58950
"3720","M8","P10","2006/4",67,55845
"3721","M8","P10","2006/5",67,43638
"3722","M8","P10","2006/6",67,34971
"3723","M8","P10","2006/7",67,32978
"3724","M8","P10","2006/8",67,42832
"3725","M8","P10","2006/9",67,49951
"3726","M8","P11","2005/10",67,44581
"3727","M8","P11","2005/11",67,72546
"3728","M8","P11","2005/12",67,61963
"3729","M8","P11","2005/9",67,22118
"3730","M8","P11","2006/1",67,54718
"3731","M8","P11","2006/10",67,28362
"3732","M8","P11","2006/11",67,11576
"3733","M8","P11","2006/12",67,1745
"3734","M8","P11","2006/2",67,51833
"3735","M8","P11","2006/3",67,58950
"3736","M8","P11","2006/4",67,55845
"3737","M8","P11","2006/5",67,43638
"3738","M8","P11","2006/6",67,34971
"3739","M8","P11","2006/7",67,32978
"3740","M8","P11","2006/8",67,42832
"3741","M8","P11","2006/9",67,49951
"3742","M8","P12","2005/10",67,44581
"3743","M8","P12","2005/11",67,72546
"3744","M8","P12","2005/12",67,61963
"3745","M8","P12","2005/9",67,22118
"3746","M8","P12","2006/1",67,54718
"3747","M8","P12","2006/10",67,28362
"3748","M8","P12","2006/11",67,11576
"3749","M8","P12","2006/12",67,1745
"3750","M8","P12","2006/2",67,51833
"3751","M8","P12","2006/3",67,58950
"3752","M8","P12","2006/4",67,55845
"3753","M8","P12","2006/5",67,43638
"3754","M8","P12","2006/6",67,34971
"3755","M8","P12","2006/7",67,32978
"3756","M8","P12","2006/8",67,42832
"3757","M8","P12","2006/9",67,49951
"3758","M8","P13","2005/10",67,44581
"3759","M8","P13","2005/11",67,72546
"3760","M8","P13","2005/12",67,61963
"3761","M8","P13","2005/9",67,22118
"3762","M8","P13","2006/1",67,54718
"3763","M8","P13","2006/10",67,28362
"3764","M8","P13","2006/11",67,11576
"3765","M8","P13","2006/12",67,1745
"3766","M8","P13","2006/2",67,51833
"3767","M8","P13","2006/3",67,58950
"3768","M8","P13","2006/4",67,55845
"3769","M8","P13","2006/5",67,43638
"3770","M8","P13","2006/6",67,34971
"3771","M8","P13","2006/7",67,32978
"3772","M8","P13","2006/8",67,42832
"3773","M8","P13","2006/9",67,49951
"3774","M8","P14","2005/10",67,44581
"3775","M8","P14","2005/11",67,72546
"3776","M8","P14","2005/12",67,61963
"3777","M8","P14","2005/9",67,22118
"3778","M8","P14","2006/1",67,54718
"3779","M8","P14","2006/10",67,28362
"3780","M8","P14","2006/11",67,11576
"3781","M8","P14","2006/12",67,1745
"3782","M8","P14","2006/2",67,51833
"3783","M8","P14","2006/3",67,58950
"3784","M8","P14","2006/4",67,55845
"3785","M8","P14","2006/5",67,43638
"3786","M8","P14","2006/6",67,34971
"3787","M8","P14","2006/7",67,32978
"3788","M8","P14","2006/8",67,42832
"3789","M8","P14","2006/9",67,49951
"3790","M8","P15","2005/10",67,44581
"3791","M8","P15","2005/11",67,72546
"3792","M8","P15","2005/12",67,61963
"3793","M8","P15","2005/9",67,22118
"3794","M8","P15","2006/1",67,54718
"3795","M8","P15","2006/10",67,28362
"3796","M8","P15","2006/11",67,11576
"3797","M8","P15","2006/12",67,1745
"3798","M8","P15","2006/2",67,51833
"3799","M8","P15","2006/3",67,58950
"3800","M8","P15","2006/4",67,55845
"3801","M8","P15","2006/5",67,43638
"3802","M8","P15","2006/6",67,34971
"3803","M8","P15","2006/7",67,32978
"3804","M8","P15","2006/8",67,42832
"3805","M8","P15","2006/9",67,49951
"3806","M8","P16","2005/10",67,44581
"3807","M8","P16","2005/11",67,72546
"3808","M8","P16","2005/12",67,61963
"3809","M8","P16","2005/9",67,22118
"3810","M8","P16","2006/1",67,54718
"3811","M8","P16","2006/10",67,28362
"3812","M8","P16","2006/11",67,11576
"3813","M8","P16","2006/12",67,1745
"3814","M8","P16","2006/2",67,51833
"3815","M8","P16","2006/3",67,58950
"3816","M8","P16","2006/4",67,55845
"3817","M8","P16","2006/5",67,43638
"3818","M8","P16","2006/6",67,34971
"3819","M8","P16","2006/7",67,32978
"3820","M8","P16","2006/8",67,42832
"3821","M8","P16","2006/9",67,49951
"3822","M8","P17","2005/10",67,44581
"3823","M8","P17","2005/11",67,72546
"3824","M8","P17","2005/12",67,61963
"3825","M8","P17","2005/9",67,22118
"3826","M8","P17","2006/1",67,54718
"3827","M8","P17","2006/10",67,28362
"3828","M8","P17","2006/11",67,11576
"3829","M8","P17","2006/12",67,1745
"3830","M8","P17","2006/2",67,51833
"3831","M8","P17","2006/3",67,58950
"3832","M8","P17","2006/4",67,55845
"3833","M8","P17","2006/5",67,43638
"3834","M8","P17","2006/6",67,34971
"3835","M8","P17","2006/7",67,32978
"3836","M8","P17","2006/8",67,42832
"3837","M8","P17","2006/9",67,49951
"3838","M8","P18","2005/10",67,44581
"3839","M8","P18","2005/11",67,72546
"3840","M8","P18","2005/12",67,61963
"3841","M8","P18","2005/9",67,22118
"3842","M8","P18","2006/1",67,54718
"3843","M8","P18","2006/10",67,28362
"3844","M8","P18","2006/11",67,11576
"3845","M8","P18","2006/12",67,1745
"3846","M8","P18","2006/2",67,51833
"3847","M8","P18","2006/3",67,58950
"3848","M8","P18","2006/4",67,55845
"3849","M8","P18","2006/5",67,43638
"3850","M8","P18","2006/6",67,34971
"3851","M8","P18","2006/7",67,32978
"3852","M8","P18","2006/8",67,42832
"3853","M8","P18","2006/9",67,49951
"3854","M8","P19","2005/10",67,44581
"3855","M8","P19","2005/11",67,72546
"3856","M8","P19","2005/12",67,61963
"3857","M8","P19","2005/9",67,22118
"3858","M8","P19","2006/1",67,54718
"3859","M8","P19","2006/10",67,28362
"3860","M8","P19","2006/11",67,11576
"3861","M8","P19","2006/12",67,1745
"3862","M8","P19","2006/2",67,51833
"3863","M8","P19","2006/3",67,58950
"3864","M8","P19","2006/4",67,55845
"3865","M8","P19","2006/5",67,43638
"3866","M8","P19","2006/6",67,34971
"3867","M8","P19","2006/7",67,32978
"3868","M8","P19","2006/8",67,42832
"3869","M8","P19","2006/9",67,49951
"3870","M8","P20","2005/10",67,44581
"3871","M8","P20","2005/11",67,72546
"3872","M8","P20","2005/12",67,61963
"3873","M8","P20","2005/9",67,22118
"3874","M8","P20","2006/1",67,54718
"3875","M8","P20","2006/10",67,28362
"3876","M8","P20","2006/11",67,11576
"3877","M8","P20","2006/12",67,1745
"3878","M8","P20","2006/2",67,51833
"3879","M8","P20","2006/3",67,58950
"3880","M8","P20","2006/4",67,55845
"3881","M8","P20","2006/5",67,43638
"3882","M8","P20","2006/6",67,34971
"3883","M8","P20","2006/7",67,32978
"3884","M8","P20","2006/8",67,42832
"3885","M8","P20","2006/9",67,49951
"3886","M8","P21","2005/10",67,44581
"3887","M8","P21","2005/11",67,72546
"3888","M8","P21","2005/12",67,61963
"3889","M8","P21","2005/9",67,22118
"3890","M8","P21","2006/1",67,54718
"3891","M8","P21","2006/10",67,28362
"3892","M8","P21","2006/11",67,11576
"3893","M8","P21","2006/12",67,1745
"3894","M8","P21","2006/2",67,51833
"3895","M8","P21","2006/3",67,58950
"3896","M8","P21","2006/4",67,55845
"3897","M8","P21","2006/5",67,43638
"3898","M8","P21","2006/6",67,34971
"3899","M8","P21","2006/7",67,32978
"3900","M8","P21","2006/8",67,42832
"3901","M8","P21","2006/9",67,49951
"3902","M8","P22","2005/10",67,44581
"3903","M8","P22","2005/11",67,72546
"3904","M8","P22","2005/12",67,61963
"3905","M8","P22","2005/9",67,22118
"3906","M8","P22","2006/1",67,54718
"3907","M8","P22","2006/10",67,28362
"3908","M8","P22","2006/11",67,11576
"3909","M8","P22","2006/12",67,1745
"3910","M8","P22","2006/2",67,51833
"3911","M8","P22","2006/3",67,58950
"3912","M8","P22","2006/4",67,55845
"3913","M8","P22","2006/5",67,43638
"3914","M8","P22","2006/6",67,34971
"3915","M8","P22","2006/7",67,32978
"3916","M8","P22","2006/8",67,42832
"3917","M8","P22","2006/9",67,49951
"3918","M8","P23","2005/10",67,44581
"3919","M8","P23","2005/11",67,72546
"3920","M8","P23","2005/12",67,61963
"3921","M8","P23","2005/9",67,22118
"3922","M8","P23","2006/1",67,54718
"3923","M8","P23","2006/10",67,28362
"3924","M8","P23","2006/11",67,11576
"3925","M8","P23","2006/12",67,1745
"3926","M8","P23","2006/2",67,51833
"3927","M8","P23","2006/3",67,58950
"3928","M8","P23","2006/4",67,55845
"3929","M8","P23","2006/5",67,43638
"3930","M8","P23","2006/6",67,34971
"3931","M8","P23","2006/7",67,32978
"3932","M8","P23","2006/8",67,42832
"3933","M8","P23","2006/9",67,49951
"3934","M8","P24","2005/10",67,44581
"3935","M8","P24","2005/11",67,72546
"3936","M8","P24","2005/12",67,61963
"3937","M8","P24","2005/9",67,22118
"3938","M8","P24","2006/1",67,54718
"3939","M8","P24","2006/10",67,28362
"3940","M8","P24","2006/11",67,11576
"3941","M8","P24","2006/12",67,1745
"3942","M8","P24","2006/2",67,51833
"3943","M8","P24","2006/3",67,58950
"3944","M8","P24","2006/4",67,55845
"3945","M8","P24","2006/5",67,43638
"3946","M8","P24","2006/6",67,34971
"3947","M8","P24","2006/7",67,32978
"3948","M8","P24","2006/8",67,42832
"3949","M8","P24","2006/9",67,49951
"3950","M8","P25","2005/10",67,44581
"3951","M8","P25","2005/11",67,72546
"3952","M8","P25","2005/12",67,61963
"3953","M8","P25","2005/9",67,22118
"3954","M8","P25","2006/1",67,54718
"3955","M8","P25","2006/10",67,28362
"3956","M8","P25","2006/11",67,11576
"3957","M8","P25","2006/12",67,1745
"3958","M8","P25","2006/2",67,51833
"3959","M8","P25","2006/3",67,58950
"3960","M8","P25","2006/4",67,55845
"3961","M8","P25","2006/5",67,43638
"3962","M8","P25","2006/6",67,34971
"3963","M8","P25","2006/7",67,32978
"3964","M8","P25","2006/8",67,42832
"3965","M8","P25","2006/9",67,49951
"3966","M8","P26","2005/10",67,44581
"3967","M8","P26","2005/11",67,72546
"3968","M8","P26","2005/12",67,61963
"3969","M8","P26","2005/9",67,22118
"3970","M8","P26","2006/1",67,54718
"3971","M8","P26","2006/10",67,28362
"3972","M8","P26","2006/11",67,11576
"3973","M8","P26","2006/12",67,1745
"3974","M8","P26","2006/2",67,51833
"3975","M8","P26","2006/3",67,58950
"3976","M8","P26","2006/4",67,55845
"3977","M8","P26","2006/5",67,43638
"3978","M8","P26","2006/6",67,34971
"3979","M8","P26","2006/7",67,32978
"3980","M8","P26","2006/8",67,42832
"3981","M8","P26","2006/9",67,49951
"3982","M8","P27","2005/10",67,44581
"3983","M8","P27","2005/11",67,72546
"3984","M8","P27","2005/12",67,61963
"3985","M8","P27","2005/9",67,22118
"3986","M8","P27","2006/1",67,54718
"3987","M8","P27","2006/10",67,28362
"3988","M8","P27","2006/11",67,11576
"3989","M8","P27","2006/12",67,1745
"3990","M8","P27","2006/2",67,51833
"3991","M8","P27","2006/3",67,58950
"3992","M8","P27","2006/4",67,55845
"3993","M8","P27","2006/5",67,43638
"3994","M8","P27","2006/6",67,34971
"3995","M8","P27","2006/7",67,32978
"3996","M8","P27","2006/8",67,42832
"3997","M8","P27","2006/9",67,49951
"3998","M8","P28","2005/10",67,44581
"3999","M8","P28","2005/11",67,72546
"4000","M8","P28","2005/12",67,61963
"4001","M8","P28","2005/9",67,22118
"4002","M8","P28","2006/1",67,54718
"4003","M8","P28","2006/10",67,28362
"4004","M8","P28","2006/11",67,11576
"4005","M8","P28","2006/12",67,1745
"4006","M8","P28","2006/2",67,51833
"4007","M8","P28","2006/3",67,58950
"4008","M8","P28","2006/4",67,55845
"4009","M8","P28","2006/5",67,43638
"4010","M8","P28","2006/6",67,34971
"4011","M8","P28","2006/7",67,32978
"4012","M8","P28","2006/8",67,42832
"4013","M8","P28","2006/9",67,49951
"4014","M8","P29","2005/10",67,44581
"4015","M8","P29","2005/11",67,72546
"4016","M8","P29","2005/12",67,61963
"4017","M8","P29","2005/9",67,22118
"4018","M8","P29","2006/1",67,54718
"4019","M8","P29","2006/10",67,28362
"4020","M8","P29","2006/11",67,11576
"4021","M8","P29","2006/12",67,1745
"4022","M8","P29","2006/2",67,51833
"4023","M8","P29","2006/3",67,58950
"4024","M8","P29","2006/4",67,55845
"4025","M8","P29","2006/5",67,43638
"4026","M8","P29","2006/6",67,34971
"4027","M8","P29","2006/7",67,32978
"4028","M8","P29","2006/8",67,42832
"4029","M8","P29","2006/9",67,49951
"4030","M8","P30","2005/10",67,44581
"4031","M8","P30","2005/11",67,72546
"4032","M8","P30","2005/12",67,61963
"4033","M8","P30","2005/9",67,22118
"4034","M8","P30","2006/1",67,54718
"4035","M8","P30","2006/10",67,28362
"4036","M8","P30","2006/11",67,11576
"4037","M8","P30","2006/12",67,1745
"4038","M8","P30","2006/2",67,51833
"4039","M8","P30","2006/3",67,58950
"4040","M8","P30","2006/4",67,55845
"4041","M8","P30","2006/5",67,43638
"4042","M8","P30","2006/6",67,34971
"4043","M8","P30","2006/7",67,32978
"4044","M8","P30","2006/8",67,42832
"4045","M8","P30","2006/9",67,49951
"4046","M8","P31","2005/10",67,44581
"4047","M8","P31","2005/11",67,72546
"4048","M8","P31","2005/12",67,61963
"4049","M8","P31","2005/9",67,22118
"4050","M8","P31","2006/1",67,54718
"4051","M8","P31","2006/10",67,28362
"4052","M8","P31","2006/11",67,11576
"4053","M8","P31","2006/12",67,1745
"4054","M8","P31","2006/2",67,51833
"4055","M8","P31","2006/3",67,58950
"4056","M8","P31","2006/4",67,55845
"4057","M8","P31","2006/5",67,43638
"4058","M8","P31","2006/6",67,34971
"4059","M8","P31","2006/7",67,32978
"4060","M8","P31","2006/8",67,42832
"4061","M8","P31","2006/9",67,49951
"4062","M9","P01","2005/10",44,35098
"4063","M9","P01","2005/11",44,46002
"4064","M9","P01","2005/12",44,40875
"4065","M9","P01","2005/7",44,641
"4066","M9","P01","2005/8",44,17855
"4067","M9","P01","2005/9",44,29006
"4068","M9","P01","2006/1",44,30785
"4069","M9","P01","2006/10",44,10340
"4070","M9","P01","2006/11",44,2660
"4071","M9","P01","2006/2",44,27313
"4072","M9","P01","2006/3",44,42498
"4073","M9","P01","2006/4",44,32022
"4074","M9","P01","2006/5",44,24117
"4075","M9","P01","2006/6",44,11794
"4076","M9","P01","2006/7",44,22435
"4077","M9","P01","2006/8",44,19476
"4078","M9","P01","2006/9",44,22612
"4079","M9","P02","2005/10",44,35098
"4080","M9","P02","2005/11",44,46002
"4081","M9","P02","2005/12",44,40875
"4082","M9","P02","2005/7",44,641
"4083","M9","P02","2005/8",44,17855
"4084","M9","P02","2005/9",44,29006
"4085","M9","P02","2006/1",44,30785
"4086","M9","P02","2006/10",44,10340
"4087","M9","P02","2006/11",44,2660
"4088","M9","P02","2006/2",44,27313
"4089","M9","P02","2006/3",44,42498
"4090","M9","P02","2006/4",44,32022
"4091","M9","P02","2006/5",44,24117
"4092","M9","P02","2006/6",44,11794
"4093","M9","P02","2006/7",44,22435
"4094","M9","P02","2006/8",44,19476
"4095","M9","P02","2006/9",44,22612
"4096","M9","P03","2005/10",44,35098
"4097","M9","P03","2005/11",44,46002
"4098","M9","P03","2005/12",44,40875
"4099","M9","P03","2005/7",44,641
"4100","M9","P03","2005/8",44,17855
"4101","M9","P03","2005/9",44,29006
"4102","M9","P03","2006/1",44,30785
"4103","M9","P03","2006/10",44,10340
"4104","M9","P03","2006/11",44,2660
"4105","M9","P03","2006/2",44,27313
"4106","M9","P03","2006/3",44,42498
"4107","M9","P03","2006/4",44,32022
"4108","M9","P03","2006/5",44,24117
"4109","M9","P03","2006/6",44,11794
"4110","M9","P03","2006/7",44,22435
"4111","M9","P03","2006/8",44,19476
"4112","M9","P03","2006/9",44,22612
"4113","M9","P04","2005/10",44,35098
"4114","M9","P04","2005/11",44,46002
"4115","M9","P04","2005/12",44,40875
"4116","M9","P04","2005/7",44,641
"4117","M9","P04","2005/8",44,17855
"4118","M9","P04","2005/9",44,29006
"4119","M9","P04","2006/1",44,30785
"4120","M9","P04","2006/10",44,10340
"4121","M9","P04","2006/11",44,2660
"4122","M9","P04","2006/2",44,27313
"4123","M9","P04","2006/3",44,42498
"4124","M9","P04","2006/4",44,32022
"4125","M9","P04","2006/5",44,24117
"4126","M9","P04","2006/6",44,11794
"4127","M9","P04","2006/7",44,22435
"4128","M9","P04","2006/8",44,19476
"4129","M9","P04","2006/9",44,22612
"4130","M9","P05","2005/10",44,35098
"4131","M9","P05","2005/11",44,46002
"4132","M9","P05","2005/12",44,40875
"4133","M9","P05","2005/7",44,641
"4134","M9","P05","2005/8",44,17855
"4135","M9","P05","2005/9",44,29006
"4136","M9","P05","2006/1",44,30785
"4137","M9","P05","2006/10",44,10340
"4138","M9","P05","2006/11",44,2660
"4139","M9","P05","2006/2",44,27313
"4140","M9","P05","2006/3",44,42498
"4141","M9","P05","2006/4",44,32022
"4142","M9","P05","2006/5",44,24117
"4143","M9","P05","2006/6",44,11794
"4144","M9","P05","2006/7",44,22435
"4145","M9","P05","2006/8",44,19476
"4146","M9","P05","2006/9",44,22612
"4147","M9","P06","2005/10",44,35098
"4148","M9","P06","2005/11",44,46002
"4149","M9","P06","2005/12",44,40875
"4150","M9","P06","2005/7",44,641
"4151","M9","P06","2005/8",44,17855
"4152","M9","P06","2005/9",44,29006
"4153","M9","P06","2006/1",44,30785
"4154","M9","P06","2006/10",44,10340
"4155","M9","P06","2006/11",44,2660
"4156","M9","P06","2006/2",44,27313
"4157","M9","P06","2006/3",44,42498
"4158","M9","P06","2006/4",44,32022
"4159","M9","P06","2006/5",44,24117
"4160","M9","P06","2006/6",44,11794
"4161","M9","P06","2006/7",44,22435
"4162","M9","P06","2006/8",44,19476
"4163","M9","P06","2006/9",44,22612
"4164","M9","P07","2005/10",44,35098
"4165","M9","P07","2005/11",44,46002
"4166","M9","P07","2005/12",44,40875
"4167","M9","P07","2005/7",44,641
"4168","M9","P07","2005/8",44,17855
"4169","M9","P07","2005/9",44,29006
"4170","M9","P07","2006/1",44,30785
"4171","M9","P07","2006/10",44,10340
"4172","M9","P07","2006/11",44,2660
"4173","M9","P07","2006/2",44,27313
"4174","M9","P07","2006/3",44,42498
"4175","M9","P07","2006/4",44,32022
"4176","M9","P07","2006/5",44,24117
"4177","M9","P07","2006/6",44,11794
"4178","M9","P07","2006/7",44,22435
"4179","M9","P07","2006/8",44,19476
"4180","M9","P07","2006/9",44,22612
"4181","M9","P08","2005/10",44,35098
"4182","M9","P08","2005/11",44,46002
"4183","M9","P08","2005/12",44,40875
"4184","M9","P08","2005/7",44,641
"4185","M9","P08","2005/8",44,17855
"4186","M9","P08","2005/9",44,29006
"4187","M9","P08","2006/1",44,30785
"4188","M9","P08","2006/10",44,10340
"4189","M9","P08","2006/11",44,2660
"4190","M9","P08","2006/2",44,27313
"4191","M9","P08","2006/3",44,42498
"4192","M9","P08","2006/4",44,32022
"4193","M9","P08","2006/5",44,24117
"4194","M9","P08","2006/6",44,11794
"4195","M9","P08","2006/7",44,22435
"4196","M9","P08","2006/8",44,19476
"4197","M9","P08","2006/9",44,22612
"4198","M9","P09","2005/10",44,35098
"4199","M9","P09","2005/11",44,46002
"4200","M9","P09","2005/12",44,40875
"4201","M9","P09","2005/7",44,641
"4202","M9","P09","2005/8",44,17855
"4203","M9","P09","2005/9",44,29006
"4204","M9","P09","2006/1",44,30785
"4205","M9","P09","2006/10",44,10340
"4206","M9","P09","2006/11",44,2660
"4207","M9","P09","2006/2",44,27313
"4208","M9","P09","2006/3",44,42498
"4209","M9","P09","2006/4",44,32022
"4210","M9","P09","2006/5",44,24117
"4211","M9","P09","2006/6",44,11794
"4212","M9","P09","2006/7",44,22435
"4213","M9","P09","2006/8",44,19476
"4214","M9","P09","2006/9",44,22612
"4215","M9","P10","2005/10",44,35098
"4216","M9","P10","2005/11",44,46002
"4217","M9","P10","2005/12",44,40875
"4218","M9","P10","2005/7",44,641
"4219","M9","P10","2005/8",44,17855
"4220","M9","P10","2005/9",44,29006
"4221","M9","P10","2006/1",44,30785
"4222","M9","P10","2006/10",44,10340
"4223","M9","P10","2006/11",44,2660
"4224","M9","P10","2006/2",44,27313
"4225","M9","P10","2006/3",44,42498
"4226","M9","P10","2006/4",44,32022
"4227","M9","P10","2006/5",44,24117
"4228","M9","P10","2006/6",44,11794
"4229","M9","P10","2006/7",44,22435
"4230","M9","P10","2006/8",44,19476
"4231","M9","P10","2006/9",44,22612
"4232","M9","P11","2005/10",44,35098
"4233","M9","P11","2005/11",44,46002
"4234","M9","P11","2005/12",44,40875
"4235","M9","P11","2005/7",44,641
"4236","M9","P11","2005/8",44,17855
"4237","M9","P11","2005/9",44,29006
"4238","M9","P11","2006/1",44,30785
"4239","M9","P11","2006/10",44,10340
"4240","M9","P11","2006/11",44,2660
"4241","M9","P11","2006/2",44,27313
"4242","M9","P11","2006/3",44,42498
"4243","M9","P11","2006/4",44,32022
"4244","M9","P11","2006/5",44,24117
